Year,Month,Date,WEST,RIO,OUT
1997,5,5/25/1997,4858,7885,12653
1997,5,5/26/1997,4086,8699,12696
1997,5,5/27/1997,3259,9013,12178
1997,5,5/28/1997,349,11232,11482
1997,5,5/29/1997,-1881,11954,9878
1997,5,5/30/1997,-325,9697,9172
1997,5,5/31/1997,1555,7622,8969
1997,6,6/1/1997,1340,7083,8211
1997,6,6/2/1997,1320,6734,7843
1997,6,6/3/1997,1346,6735,7866
1997,6,6/4/1997,2162,7103,9082
1997,6,6/5/1997,1937,6980,8742
1997,6,6/6/1997,2030,7466,9323
1997,6,6/7/1997,3042,7716,10575
1997,6,6/8/1997,2514,7184,9515
1997,6,6/9/1997,1969,6868,8622
1997,6,6/10/1997,1498,6649,7910
1997,6,6/11/1997,1368,6815,7944
1997,6,6/12/1997,-1872,9440,7327
1997,6,6/13/1997,-3225,11611,8141
1997,6,6/14/1997,-3103,11490,8140
1997,6,6/15/1997,-3665,12191,8274
1997,6,6/16/1997,-1012,10851,9578
1997,6,6/17/1997,-454,9890,9172
1997,6,6/18/1997,-1026,10171,8879
1997,6,6/19/1997,-1563,9459,7626
1997,6,6/20/1997,-1290,9043,7481
1997,6,6/21/1997,-1156,8605,7173
1997,6,6/22/1997,-900,8627,7447
1997,6,6/23/1997,-858,8320,7180
1997,6,6/24/1997,-1096,8085,6705
1997,6,6/25/1997,-923,8584,7377
1997,6,6/26/1997,-967,9129,7873
1997,6,6/27/1997,-540,9046,8214
1997,6,6/28/1997,-840,9312,8180
1997,6,6/29/1997,-857,10033,8882
1997,6,6/30/1997,-935,11147,9918
1997,7,7/1/1997,-5317,14800,9191
1997,7,7/2/1997,-7416,16170,8460
1997,7,7/3/1997,-5350,13782,8135
1997,7,7/4/1997,-3195,11702,8210
1997,7,7/5/1997,-3500,11896,8096
1997,7,7/6/1997,-3039,11736,8397
1997,7,7/7/1997,-2927,11519,8290
1997,7,7/8/1997,-2627,11338,8408
1997,7,7/9/1997,-1028,11250,9922
1997,7,7/10/1997,179,11471,11351
1997,7,7/11/1997,-49,11700,11352
1997,7,7/12/1997,112,11968,11780
1997,7,7/13/1997,-773,12003,10930
1997,7,7/14/1997,817,12136,12648
1997,7,7/15/1997,-1061,12227,10865
1997,7,7/16/1997,-1764,12112,10046
1997,7,7/17/1997,-1750,12129,10078
1997,7,7/18/1997,-2477,12336,9560
1997,7,7/19/1997,-3265,12309,8743
1997,7,7/20/1997,-3311,12328,8721
1997,7,7/21/1997,-3131,12537,9110
1997,7,7/22/1997,-2708,12498,9490
1997,7,7/23/1997,-3142,12807,9367
1997,7,7/24/1997,-2430,12663,9935
1997,7,7/25/1997,-3419,12661,8945
1997,7,7/26/1997,-3323,12367,8749
1997,7,7/27/1997,-3342,12341,8703
1997,7,7/28/1997,-3254,12335,8788
1997,7,7/29/1997,-3615,12104,8196
1997,7,7/30/1997,-3670,11841,7878
1997,7,7/31/1997,-3186,12007,8532
1997,8,8/1/1997,-3566,11952,8096
1997,8,8/2/1997,-3488,11941,8162
1997,8,8/3/1997,-3228,11800,8285
1997,8,8/4/1997,-3509,11971,8179
1997,8,8/5/1997,-3816,12078,7984
1997,8,8/6/1997,-3880,12206,8048
1997,8,8/7/1997,-2002,12478,10201
1997,8,8/8/1997,-2859,12219,9084
1997,8,8/9/1997,754,11878,12358
1997,8,8/10/1997,2487,11775,13987
1997,8,8/11/1997,2385,10852,12966
1997,8,8/12/1997,2179,10346,12253
1997,8,8/13/1997,2214,10021,11967
1997,8,8/14/1997,1825,9850,11410
1997,8,8/15/1997,353,9128,9218
1997,8,8/16/1997,-1916,8835,6659
1997,8,8/17/1997,-286,9096,8550
1997,8,8/18/1997,-143,9379,8978
1997,8,8/19/1997,-863,9344,8228
1997,8,8/20/1997,-1080,9118,7785
1997,8,8/21/1997,-1521,9165,7427
1997,8,8/22/1997,-2471,9513,6825
1997,8,8/23/1997,-2878,10405,7309
1997,8,8/24/1997,-2903,11025,7908
1997,8,8/25/1997,-2597,11507,8699
1997,8,8/26/1997,-2309,11507,8960
1997,8,8/27/1997,-3310,10980,7434
1997,8,8/28/1997,-2966,10448,7249
1997,8,8/29/1997,-3841,9908,5839
1997,8,8/30/1997,-4019,9423,5178
1997,8,8/31/1997,-3938,9188,5027
1997,9,9/1/1997,-3787,9099,5093
1997,9,9/2/1997,-3949,8956,4788
1997,9,9/3/1997,-3790,8905,4902
1997,9,9/4/1997,-1684,8859,6965
1997,9,9/5/1997,-3119,9023,5699
1997,9,9/6/1997,-3850,9032,4979
1997,9,9/7/1997,-3541,8995,5255
1997,9,9/8/1997,-3669,9018,5153
1997,9,9/9/1997,-3808,8783,4776
1997,9,9/10/1997,-3767,8859,4897
1997,9,9/11/1997,-3948,8587,4446
1997,9,9/12/1997,-4029,7953,3735
1997,9,9/13/1997,-4205,7606,3215
1997,9,9/14/1997,-3977,7245,3086
1997,9,9/15/1997,-3996,6912,2737
1997,9,9/16/1997,-3341,6124,2605
1997,9,9/17/1997,-3834,6337,2329
1997,9,9/18/1997,-3385,6924,3368
1997,9,9/19/1997,-3497,6658,2994
1997,9,9/20/1997,-3530,6652,2955
1997,9,9/21/1997,-3502,6738,3072
1997,9,9/22/1997,-3487,6742,3093
1997,9,9/23/1997,-1005,6312,5147
1997,9,9/24/1997,-668,5988,5162
1997,9,9/25/1997,-681,5659,4826
1997,9,9/26/1997,-2693,6195,3346
1997,9,9/27/1997,-3445,6530,2935
1997,9,9/28/1997,-3614,6152,2388
1997,9,9/29/1997,-3689,6449,2611
1997,9,9/30/1997,-3771,6658,2738
1997,10,10/1/1997,-2609,6743,3987
1997,10,10/2/1997,-2382,7467,4941
1997,10,10/3/1997,-3117,7478,4219
1997,10,10/4/1997,-3140,7605,4325
1997,10,10/5/1997,-3530,7436,3768
1997,10,10/6/1997,-4661,7882,3082
1997,10,10/7/1997,-5451,10639,5053
1997,10,10/8/1997,-5523,10259,4617
1997,10,10/9/1997,-4579,10965,6363
1997,10,10/10/1997,-5100,10752,5647
1997,10,10/11/1997,-3845,11170,7321
1997,10,10/12/1997,-4028,11086,7053
1997,10,10/13/1997,-4192,10688,6475
1997,10,10/14/1997,-6212,9823,3500
1997,10,10/15/1997,-4063,6902,2711
1997,10,10/16/1997,-2154,5372,3088
1997,10,10/17/1997,-1231,5232,3872
1997,10,10/18/1997,-218,5301,4958
1997,10,10/19/1997,-665,5012,4221
1997,10,10/20/1997,-16,5152,5011
1997,10,10/21/1997,563,5571,6009
1997,10,10/22/1997,695,6001,6572
1997,10,10/23/1997,323,5954,6155
1997,10,10/24/1997,246,5899,6023
1997,10,10/25/1997,-460,5129,4547
1997,10,10/26/1997,-364,4692,4206
1997,10,10/27/1997,269,4679,4826
1997,10,10/28/1997,37,4799,4714
1997,10,10/29/1997,73,4952,4908
1997,10,10/30/1997,-381,4940,4442
1997,10,10/31/1997,-1307,4914,3488
1997,11,11/1/1997,-977,5112,4016
1997,11,11/2/1997,-1629,5031,3283
1997,11,11/3/1997,-1075,5028,3834
1997,11,11/4/1997,-1200,5095,3776
1997,11,11/5/1997,-2001,5094,2974
1997,11,11/6/1997,-1287,5443,4038
1997,11,11/7/1997,-1642,5794,4033
1997,11,11/8/1997,-724,5869,5029
1997,11,11/9/1997,-883,5628,4626
1997,11,11/10/1997,1248,6524,7897
1997,11,11/11/1997,1191,7330,8759
1997,11,11/12/1997,1394,7334,8982
1997,11,11/13/1997,4085,8554,13214
1997,11,11/14/1997,4489,9460,14540
1997,11,11/15/1997,4501,9201,14177
1997,11,11/16/1997,3746,9525,13633
1997,11,11/17/1997,3578,9577,13502
1997,11,11/18/1997,-1127,8645,7559
1997,11,11/19/1997,-486,9427,8999
1997,11,11/20/1997,-1359,9374,7940
1997,11,11/21/1997,-1624,9663,7965
1997,11,11/22/1997,-1582,10176,8520
1997,11,11/23/1997,-2100,9610,7420
1997,11,11/24/1997,-1383,9211,7818
1997,11,11/25/1997,-2965,12421,9651
1997,11,11/26/1997,-898,15137,14707
1997,11,11/27/1997,360,18742,19582
1997,11,11/28/1997,443,22716,23636
1997,11,11/29/1997,-591,24891,24665
1997,11,11/30/1997,-523,21760,21631
1997,12,12/1/1997,-3191,21256,18182
1997,12,12/2/1997,-2570,27178,24708
1997,12,12/3/1997,-3027,25440,22513
1997,12,12/4/1997,-2722,21808,19200
1997,12,12/5/1997,-4371,18144,13771
1997,12,12/6/1997,-3622,17125,13596
1997,12,12/7/1997,-787,18675,18203
1997,12,12/8/1997,852,22566,23733
1997,12,12/9/1997,807,27144,28250
1997,12,12/10/1997,-784,28376,27758
1997,12,12/11/1997,-2446,24967,22592
1997,12,12/12/1997,-5076,19677,14447
1997,12,12/13/1997,-5604,17268,11510
1997,12,12/14/1997,-2338,17425,15303
1997,12,12/15/1997,-3010,18115,15320
1997,12,12/16/1997,-2739,20716,18192
1997,12,12/17/1997,-2275,25364,23304
1997,12,12/18/1997,-2243,23571,21546
1997,12,12/19/1997,-6015,19536,13370
1997,12,12/20/1997,-5835,19371,13386
1997,12,12/21/1997,-5963,18411,12300
1997,12,12/22/1997,-5072,16922,11702
1997,12,12/23/1997,-5873,15130,9113
1997,12,12/24/1997,-6752,14100,7204
1997,12,12/25/1997,-7006,13407,6261
1997,12,12/26/1997,-7129,12793,5524
1997,12,12/27/1997,-7081,12467,5250
1997,12,12/28/1997,-7204,12123,4783
1997,12,12/29/1997,-7357,11699,4209
1997,12,12/30/1997,-7397,11448,3921
1997,12,12/31/1997,-7384,11382,3873
1998,1,1/1/1998,-7287,11153,3747
1998,1,1/2/1998,-6170,11611,5438
1998,1,1/3/1998,-5813,12747,6935
1998,1,1/4/1998,-2494,16457,14175
1998,1,1/5/1998,-1202,22015,21029
1998,1,1/6/1998,-170,24644,24742
1998,1,1/7/1998,-2214,22721,20662
1998,1,1/8/1998,-3000,20556,17712
1998,1,1/9/1998,-3816,20593,16874
1998,1,1/10/1998,-2611,21254,18841
1998,1,1/11/1998,-1467,21947,20679
1998,1,1/12/1998,7767,31407,39744
1998,1,1/13/1998,9609,49668,59864
1998,1,1/14/1998,19154,55243,75035
1998,1,1/15/1998,24933,60352,85988
1998,1,1/16/1998,24685,77368,102711
1998,1,1/17/1998,23587,91182,115058
1998,1,1/18/1998,26862,97821,125248
1998,1,1/19/1998,26754,102035,129177
1998,1,1/20/1998,23474,100520,124222
1998,1,1/21/1998,22820,97479,120530
1998,1,1/22/1998,21903,92664,114798
1998,1,1/23/1998,18006,84619,102570
1998,1,1/24/1998,16787,80016,96733
1998,1,1/25/1998,16370,76783,93083
1998,1,1/26/1998,14581,74054,88580
1998,1,1/27/1998,13908,74178,88036
1998,1,1/28/1998,12001,76278,88229
1998,1,1/29/1998,15317,82649,98108
1998,1,1/30/1998,15712,91758,107612
1998,1,1/31/1998,18506,90188,108856
1998,2,2/1/1998,20087,88770,109147
1998,2,2/2/1998,24121,94118,118817
1998,2,2/3/1998,47077,142609,190682
1998,2,2/4/1998,46678,193219,240909
1998,2,2/5/1998,50389,208081,259547
1998,2,2/6/1998,51895,230387,283342
1998,2,2/7/1998,55611,240741,297268
1998,2,2/8/1998,56258,254621,311298
1998,2,2/9/1998,57073,247007,304498
1998,2,2/10/1998,57883,233667,291973
1998,2,2/11/1998,56986,213853,271149
1998,2,2/12/1998,55518,194349,250226
1998,2,2/13/1998,53756,181789,235790
1998,2,2/14/1998,57625,175728,233887
1998,2,2/15/1998,56950,185640,243027
1998,2,2/16/1998,56941,176390,233961
1998,2,2/17/1998,54182,171765,226385
1998,2,2/18/1998,52748,154641,207827
1998,2,2/19/1998,51887,145085,197410
1998,2,2/20/1998,50966,155373,206777
1998,2,2/21/1998,50854,146731,198035
1998,2,2/22/1998,53253,170161,223864
1998,2,2/23/1998,54099,167673,222335
1998,2,2/24/1998,51322,163282,214861
1998,2,2/25/1998,50705,149565,200528
1998,2,2/26/1998,48246,137848,186143
1998,2,2/27/1998,46659,126087,172795
1998,2,2/28/1998,44191,115104,159232
1998,3,3/1/1998,43032,105532,148497
1998,3,3/2/1998,41855,96698,138483
1998,3,3/3/1998,40733,91907,132570
1998,3,3/4/1998,38457,88476,126863
1998,3,3/5/1998,37391,84399,121828
1998,3,3/6/1998,37101,81885,119025
1998,3,3/7/1998,35820,78704,114595
1998,3,3/8/1998,34072,74812,108952
1998,3,3/9/1998,33038,70941,104046
1998,3,3/10/1998,31256,66243,97454
1998,3,3/11/1998,30275,61822,92048
1998,3,3/12/1998,28876,58195,86990
1998,3,3/13/1998,27858,55302,83077
1998,3,3/14/1998,26816,52778,79506
1998,3,3/15/1998,25894,50853,76659
1998,3,3/16/1998,25159,49662,74730
1998,3,3/17/1998,24453,48190,72549
1998,3,3/18/1998,23386,45862,69154
1998,3,3/19/1998,22173,45657,67732
1998,3,3/20/1998,22031,47938,69871
1998,3,3/21/1998,22790,48941,71646
1998,3,3/22/1998,23369,51060,74357
1998,3,3/23/1998,26599,55823,82639
1998,3,3/24/1998,33902,62347,96670
1998,3,3/25/1998,39068,81984,121649
1998,3,3/26/1998,35534,98062,134174
1998,3,3/27/1998,35816,105336,141730
1998,3,3/28/1998,33895,106330,140511
1998,3,3/29/1998,33107,103326,136511
1998,3,3/30/1998,33256,97395,130552
1998,3,3/31/1998,35285,91705,127048
1998,4,4/1/1998,35498,86140,121676
1998,4,4/2/1998,32897,80607,113574
1998,4,4/3/1998,35597,79755,115550
1998,4,4/4/1998,36968,80188,117367
1998,4,4/5/1998,35425,77720,113195
1998,4,4/6/1998,35281,75127,110490
1998,4,4/7/1998,34359,72846,107256
1998,4,4/8/1998,32806,69642,102367
1998,4,4/9/1998,33828,67365,101096
1998,4,4/10/1998,34331,64649,98882
1998,4,4/11/1998,34644,62318,96930
1998,4,4/12/1998,34902,60173,95074
1998,4,4/13/1998,37522,58723,96384
1998,4,4/14/1998,38405,57217,95778
1998,4,4/15/1998,39314,55511,94981
1998,4,4/16/1998,37828,52433,90321
1998,4,4/17/1998,36149,49719,85896
1998,4,4/18/1998,34010,45843,79736
1998,4,4/19/1998,32868,43025,75760
1998,4,4/20/1998,31100,41595,72562
1998,4,4/21/1998,29501,40784,70152
1998,4,4/22/1998,28319,39717,67905
1998,4,4/23/1998,27529,39005,66402
1998,4,4/24/1998,27589,39676,67130
1998,4,4/25/1998,27448,41114,68426
1998,4,4/26/1998,26816,41687,68368
1998,4,4/27/1998,26468,41166,67499
1998,4,4/28/1998,25933,41546,67340
1998,4,4/29/1998,25685,40912,66459
1998,4,4/30/1998,25533,39886,65281
1998,5,5/1/1998,25258,38434,63554
1998,5,5/2/1998,26418,39554,65963
1998,5,5/3/1998,27765,40376,68144
1998,5,5/4/1998,27244,42738,69998
1998,5,5/5/1998,27952,43874,71920
1998,5,5/6/1998,28399,44388,72961
1998,5,5/7/1998,26514,43955,70511
1998,5,5/8/1998,26422,43023,69471
1998,5,5/9/1998,26111,41106,67224
1998,5,5/10/1998,24774,39101,63802
1998,5,5/11/1998,23195,38414,61484
1998,5,5/12/1998,25343,38142,63533
1998,5,5/13/1998,27148,39652,66911
1998,5,5/14/1998,27494,42310,69912
1998,5,5/15/1998,27460,44244,71812
1998,5,5/16/1998,26454,44029,70556
1998,5,5/17/1998,24689,43254,67836
1998,5,5/18/1998,24161,43940,67929
1998,5,5/19/1998,24503,43599,67930
1998,5,5/20/1998,24506,42540,66869
1998,5,5/21/1998,24151,40392,64366
1998,5,5/22/1998,22111,38362,60294
1998,5,5/23/1998,21630,36475,57922
1998,5,5/24/1998,20741,35364,55917
1998,5,5/25/1998,20317,35281,55405
1998,5,5/26/1998,20623,36067,56499
1998,5,5/27/1998,21376,38242,59424
1998,5,5/28/1998,25107,42359,67559
1998,5,5/29/1998,28814,46651,75553
1998,5,5/30/1998,28634,52840,81558
1998,5,5/31/1998,29424,59031,88533
1998,6,6/1/1998,29652,70042,99772
1998,6,6/2/1998,26887,78482,105153
1998,6,6/3/1998,26082,74212,100078
1998,6,6/4/1998,25036,67863,92678
1998,6,6/5/1998,24294,61811,85883
1998,6,6/6/1998,22952,59474,82231
1998,6,6/7/1998,24230,58123,82171
1998,6,6/8/1998,23115,56692,79624
1998,6,6/9/1998,22195,55157,77166
1998,6,6/10/1998,22044,52817,74669
1998,6,6/11/1998,21720,50725,72216
1998,6,6/12/1998,21382,49332,70469
1998,6,6/13/1998,21619,49578,70947
1998,6,6/14/1998,21533,50015,71294
1998,6,6/15/1998,21654,51375,72773
1998,6,6/16/1998,22272,53001,75013
1998,6,6/17/1998,22733,52873,75343
1998,6,6/18/1998,22602,51491,73831
1998,6,6/19/1998,21817,48741,70288
1998,6,6/20/1998,21375,44017,65117
1998,6,6/21/1998,20108,41738,61568
1998,6,6/22/1998,20515,40926,61166
1998,6,6/23/1998,20381,39964,60060
1998,6,6/24/1998,21110,38832,59666
1998,6,6/25/1998,19815,37499,57027
1998,6,6/26/1998,17522,35245,52487
1998,6,6/27/1998,17462,33920,51098
1998,6,6/28/1998,17413,33555,50675
1998,6,6/29/1998,17070,33079,49848
1998,6,6/30/1998,16828,32441,48984
1998,7,7/1/1998,17044,31083,47830
1998,7,7/2/1998,15250,29852,44807
1998,7,7/3/1998,14295,28534,42533
1998,7,7/4/1998,13959,27624,41279
1998,7,7/5/1998,13446,26728,39871
1998,7,7/6/1998,13144,26329,39171
1998,7,7/7/1998,14758,25754,40209
1998,7,7/8/1998,16432,24496,40628
1998,7,7/9/1998,16037,23933,39673
1998,7,7/10/1998,13247,23508,36460
1998,7,7/11/1998,13588,22872,36164
1998,7,7/12/1998,14650,21843,36189
1998,7,7/13/1998,17959,21089,38749
1998,7,7/14/1998,16632,20819,37152
1998,7,7/15/1998,10703,20357,30761
1998,7,7/16/1998,9459,19777,28935
1998,7,7/17/1998,11849,16374,27922
1998,7,7/18/1998,13667,13898,27264
1998,7,7/19/1998,12523,13757,25978
1998,7,7/20/1998,11999,13620,25320
1998,7,7/21/1998,10865,13692,24260
1998,7,7/22/1998,11065,13519,24287
1998,7,7/23/1998,10661,13349,23712
1998,7,7/24/1998,9987,13321,23010
1998,7,7/25/1998,9709,13511,22923
1998,7,7/26/1998,6541,13640,19886
1998,7,7/27/1998,8341,13601,21650
1998,7,7/28/1998,8007,13777,21496
1998,7,7/29/1998,8093,13927,21731
1998,7,7/30/1998,7579,14083,21375
1998,7,7/31/1998,7056,14169,20941
1998,8,8/1/1998,6409,14082,20206
1998,8,8/2/1998,3857,14136,17708
1998,8,8/3/1998,6117,14268,20097
1998,8,8/4/1998,5765,14611,20093
1998,8,8/5/1998,5847,14573,20139
1998,8,8/6/1998,7192,14645,21558
1998,8,8/7/1998,5219,14786,19729
1998,8,8/8/1998,5140,14538,19401
1998,8,8/9/1998,3641,14789,18157
1998,8,8/10/1998,5838,15106,20674
1998,8,8/11/1998,5191,15354,20278
1998,8,8/12/1998,5688,15076,20496
1998,8,8/13/1998,5019,15172,19926
1998,8,8/14/1998,5101,15451,20292
1998,8,8/15/1998,5396,15332,20465
1998,8,8/16/1998,2666,14975,17381
1998,8,8/17/1998,4739,14705,19183
1998,8,8/18/1998,4739,14725,19209
1998,8,8/19/1998,4902,15048,19700
1998,8,8/20/1998,5686,15335,20772
1998,8,8/21/1998,6199,15661,21611
1998,8,8/22/1998,6214,15639,21608
1998,8,8/23/1998,4379,15620,19753
1998,8,8/24/1998,5507,15827,21093
1998,8,8/25/1998,5162,15945,20871
1998,8,8/26/1998,5054,16016,20837
1998,8,8/27/1998,5048,16074,20890
1998,8,8/28/1998,4923,16166,20860
1998,8,8/29/1998,4350,16014,20136
1998,8,8/30/1998,2058,15826,17660
1998,8,8/31/1998,3845,15911,19535
1998,9,9/1/1998,4471,15950,20204
1998,9,9/2/1998,5844,16219,21846
1998,9,9/3/1998,4284,16500,20569
1998,9,9/4/1998,4089,16888,20767
1998,9,9/5/1998,4846,17563,22203
1998,9,9/6/1998,4429,17767,21993
1998,9,9/7/1998,4914,17822,22530
1998,9,9/8/1998,3019,20734,23556
1998,9,9/9/1998,658,23012,23489
1998,9,9/10/1998,893,22481,23197
1998,9,9/11/1998,144,23684,23656
1998,9,9/12/1998,-1185,23046,21692
1998,9,9/13/1998,-2462,21732,19102
1998,9,9/14/1998,98,20103,20016
1998,9,9/15/1998,1845,19253,20918
1998,9,9/16/1998,229,18861,18912
1998,9,9/17/1998,795,18971,19588
1998,9,9/18/1998,461,19888,20177
1998,9,9/19/1998,-1115,19834,18551
1998,9,9/20/1998,-1157,19787,18460
1998,9,9/21/1998,-220,19541,19156
1998,9,9/22/1998,-311,18870,18398
1998,9,9/23/1998,-207,19561,19191
1998,9,9/24/1998,-6,19502,19338
1998,9,9/25/1998,-1128,19427,18146
1998,9,9/26/1998,-1851,19090,17081
1998,9,9/27/1998,-900,19065,18015
1998,9,9/28/1998,-1218,18956,17586
1998,9,9/29/1998,-599,18770,18023
1998,9,9/30/1998,-1715,19006,17142
1998,10,10/1/1998,307,18657,18817
1998,10,10/2/1998,474,18059,18388
1998,10,10/3/1998,83,17472,17415
1998,10,10/4/1998,-1599,16435,14695
1998,10,10/5/1998,-544,16194,15512
1998,10,10/6/1998,-727,15356,14491
1998,10,10/7/1998,-837,14679,13707
1998,10,10/8/1998,-631,14504,13737
1998,10,10/9/1998,-486,13441,12820
1998,10,10/10/1998,71,12997,12935
1998,10,10/11/1998,-681,12562,11749
1998,10,10/12/1998,267,12296,12430
1998,10,10/13/1998,130,11950,11948
1998,10,10/14/1998,-156,11366,11083
1998,10,10/15/1998,-525,11092,10439
1998,10,10/16/1998,-199,10911,10584
1998,10,10/17/1998,-828,10550,9593
1998,10,10/18/1998,-2157,10387,8104
1998,10,10/19/1998,-1594,10215,8496
1998,10,10/20/1998,-2061,10243,8059
1998,10,10/21/1998,-2365,10086,7596
1998,10,10/22/1998,-2902,9925,6899
1998,10,10/23/1998,-2499,9941,7320
1998,10,10/24/1998,1397,11510,13122
1998,10,10/25/1998,834,11881,12946
1998,10,10/26/1998,2443,12125,14799
1998,10,10/27/1998,2398,12554,15183
1998,10,10/28/1998,2914,13580,16725
1998,10,10/29/1998,-437,11352,10813
1998,10,10/30/1998,-822,11535,10595
1998,10,10/31/1998,-931,11269,10219
1998,11,11/1/1998,-3819,10823,6886
1998,11,11/2/1998,-2284,11113,8710
1998,11,11/3/1998,-1494,10950,9336
1998,11,11/4/1998,-757,10231,9355
1998,11,11/5/1998,-1586,10239,8534
1998,11,11/6/1998,-1593,10225,8513
1998,11,11/7/1998,-934,10790,9881
1998,11,11/8/1998,-1313,12114,10878
1998,11,11/9/1998,438,12615,13126
1998,11,11/10/1998,1019,13297,14409
1998,11,11/11/1998,482,13987,14561
1998,11,11/12/1998,-227,13584,13306
1998,11,11/13/1998,-1082,13657,12475
1998,11,11/14/1998,-298,13746,13348
1998,11,11/15/1998,663,13819,14363
1998,11,11/16/1998,2292,14388,16561
1998,11,11/17/1998,3456,14970,18324
1998,11,11/18/1998,4091,15467,19455
1998,11,11/19/1998,3879,15999,19775
1998,11,11/20/1998,4150,18214,22258
1998,11,11/21/1998,4517,19170,23580
1998,11,11/22/1998,4458,19841,24208
1998,11,11/23/1998,8382,21298,29911
1998,11,11/24/1998,9996,24866,35092
1998,11,11/25/1998,10537,28931,39696
1998,11,11/26/1998,9278,31237,40742
1998,11,11/27/1998,11034,31421,42887
1998,11,11/28/1998,7318,29797,37255
1998,11,11/29/1998,7663,30144,37995
1998,11,11/30/1998,10299,30982,41673
1998,12,12/1/1998,12326,34336,47052
1998,12,12/2/1998,10481,39262,49892
1998,12,12/3/1998,11559,44962,56718
1998,12,12/4/1998,12118,49187,61450
1998,12,12/5/1998,11495,51458,62934
1998,12,12/6/1998,12200,53333,65515
1998,12,12/7/1998,12503,54270,66751
1998,12,12/8/1998,12003,54496,66396
1998,12,12/9/1998,12003,54109,66009
1998,12,12/10/1998,11468,52402,63716
1998,12,12/11/1998,11625,50115,61586
1998,12,12/12/1998,11472,48554,59872
1998,12,12/13/1998,11532,47035,58445
1998,12,12/14/1998,11204,45720,56801
1998,12,12/15/1998,11020,44761,55659
1998,12,12/16/1998,10802,43741,54420
1998,12,12/17/1998,8978,41481,50338
1998,12,12/18/1998,7062,37894,44806
1998,12,12/19/1998,8240,35127,43216
1998,12,12/20/1998,9181,33294,42325
1998,12,12/21/1998,8601,31921,40375
1998,12,12/22/1998,9785,30100,39738
1998,12,12/23/1998,7109,28159,35124
1998,12,12/24/1998,6552,25957,32366
1998,12,12/25/1998,6318,23804,29982
1998,12,12/26/1998,7159,21983,29002
1998,12,12/27/1998,5009,20870,25743
1998,12,12/28/1998,5681,20263,25808
1998,12,12/29/1998,5412,19667,24946
1998,12,12/30/1998,5288,18991,24150
1998,12,12/31/1998,5333,18138,23345
1999,1,1/1/1999,5205,17472,22558
1999,1,1/2/1999,5091,16959,21934
1999,1,1/3/1999,5065,16883,21836
1999,1,1/4/1999,5868,16642,22402
1999,1,1/5/1999,6071,16574,22540
1999,1,1/6/1999,5202,16328,21429
1999,1,1/7/1999,4535,16242,20675
1999,1,1/8/1999,3932,15900,19731
1999,1,1/9/1999,3921,15499,19326
1999,1,1/10/1999,3629,14808,18345
1999,1,1/11/1999,3576,14450,17935
1999,1,1/12/1999,3610,14375,17898
1999,1,1/13/1999,1859,14383,16155
1999,1,1/14/1999,-1125,14382,13189
1999,1,1/15/1999,802,14871,15814
1999,1,1/16/1999,1358,15062,16564
1999,1,1/17/1999,1820,15669,17633
1999,1,1/18/1999,5343,18463,24259
1999,1,1/19/1999,10650,22332,33642
1999,1,1/20/1999,12847,32592,45891
1999,1,1/21/1999,17059,50355,67886
1999,1,1/22/1999,18002,54603,73077
1999,1,1/23/1999,17729,54865,72830
1999,1,1/24/1999,17414,57086,74510
1999,1,1/25/1999,16653,57844,74523
1999,1,1/26/1999,14719,56283,71028
1999,1,1/27/1999,16865,54627,71538
1999,1,1/28/1999,15262,51336,66580
1999,1,1/29/1999,14221,47868,62071
1999,1,1/30/1999,12779,44159,56904
1999,1,1/31/1999,15160,42552,57970
1999,2,2/1/1999,14636,39107,53984
1999,2,2/2/1999,13119,36246,49607
1999,2,2/3/1999,11655,33038,44934
1999,2,2/4/1999,10930,30350,41522
1999,2,2/5/1999,8414,28350,36702
1999,2,2/6/1999,10565,30334,41029
1999,2,2/7/1999,20650,42841,63910
1999,2,2/8/1999,24644,53411,78538
1999,2,2/9/1999,37760,63470,101954
1999,2,2/10/1999,37894,89563,128184
1999,2,2/11/1999,36145,106500,143179
1999,2,2/12/1999,33495,99430,133170
1999,2,2/13/1999,34581,89500,124294
1999,2,2/14/1999,31847,79800,111619
1999,2,2/15/1999,31539,72582,104093
1999,2,2/16/1999,29271,68129,97469
1999,2,2/17/1999,31405,70977,102499
1999,2,2/18/1999,30660,95712,126505
1999,2,2/19/1999,31271,103158,134562
1999,2,2/20/1999,32591,102691,135703
1999,2,2/21/1999,35011,101626,137023
1999,2,2/22/1999,32766,102513,135618
1999,2,2/23/1999,31733,97093,129116
1999,2,2/24/1999,28819,88333,117443
1999,2,2/25/1999,24228,80988,105250
1999,2,2/26/1999,21622,77825,99416
1999,2,2/27/1999,19870,75304,95144
1999,2,2/28/1999,20855,73231,94055
1999,3,3/1/1999,20934,74031,94931
1999,3,3/2/1999,20256,78879,99065
1999,3,3/3/1999,21812,81627,103401
1999,3,3/4/1999,19853,83834,103650
1999,3,3/5/1999,18194,83520,101673
1999,3,3/6/1999,16624,82834,99417
1999,3,3/7/1999,15201,79860,95019
1999,3,3/8/1999,15638,76754,92396
1999,3,3/9/1999,15851,74827,90730
1999,3,3/10/1999,16475,72010,88536
1999,3,3/11/1999,14898,68737,83683
1999,3,3/12/1999,14825,65558,80432
1999,3,3/13/1999,12345,61907,74216
